News,Label
रवीश कुमार के लिए क्या 2013 में अच्छी थी 5% जीडीपी?वरिष्ठ पत्रकार रवीश कुमार का एक वीडियो सोशल मीडिया पर इस दावे के साथ वायरल हो रहा है कि 'साल 2013 में जब भारत की जीडीपी दर पाँच फ़ीसदी तक गिर गई थी और देश में कांग्रेस की सरकार थी तो उन्होंने इसे चिंता का विषय मानने से इनकार कर दिया था. जबकि 2019 में जीडीपी रेट पाँच फ़ीसदी होने पर वो भारत को मंदी की चपेट में बता रहे हैं.',0
"बच्चा चोरी की अफ़वाहें, फ़ेक वीडियो, 'मारो-मारो' का शोर और होती मौतें...झारखंड की राजधानी से सटे रामगढ़ ज़िले में बच्चा चोर समझकर पीटे गये एक शख़्स की बुधवार शाम मौत हो गई. ",0
पाकिस्तान सरकार ने कश्मीर तनाव पर ट्वीट की कठुआ रेप पीड़िता की तस्वीरपाकिस्तान सरकार ने 'कठुआ गैंग रेप और मर्डर केस' की पीड़ित बच्ची की तस्वीर इस्तेमाल कर ये अपील की है कि भारत प्रशासित कश्मीर में हो रहे नरसंहार को रोकने के लिए अंतरराष्ट्रीय समुदाय कुछ क़दम उठाये.,0
क्या कश्मीर से अनुच्छेद-370 हटाये जाने के बाद की है ये तस्वीर? फ़ैक्ट चेकहाथ और सिर पर पट्टी बांधे खड़े कुछ बच्चों की तस्वीरें बीबीसी न्यूज़ हिन्दी के हवाले से सोशल मीडिया पर शेयर की जा रही हैं.,0
दिल्ली में ‘मॉब लिचिंग’ के वायरल वीडियो की सच्चाई: फ़ैक्ट चेकएक लड़के की पिटाई का वीडियो सोशल मीडिया पर 'दिल्ली में धार्मिक-उन्मादी भीड़ द्वारा की गई मॉब लिंचिंग' का बताकर शेयर किया जा रहा है.,0
बंगाल सरकार भी बनाएगी भीड़ हत्या के ख़िलाफ़ क़ानूनराजस्थान और मणिपुर के बाद अब पश्चिम बंगाल की ममता बनर्जी सरकार भी भीड़ के हाथों पिटाई और हत्या की बढ़ती घटनाओं पर अंकुश लगाने के लिए एक नया क़ानून बनाएगी.,0
"चाचा को भीड़ ने 'बच्चा चोर' समझ लिंच कियाबच्चा चोर-बच्चा चोर और मारो-मारो का शोर मचाती भीड़, ज़मीन पर गिरे दो बेबस लोग, हर ओर से पड़ते लात घूंसे और लाठी डंडे और इसके बीच मोबाइल से वीडियो बनाते लोग. ",0
रविदास मंदिर: दिल्ली में हुए दलित प्रोटेस्ट की इन वायरल तस्वीरों का सचदिल्ली के तुग़लक़ाबाद इलाक़े में गुरु रविदास मंदिर गिराये जाने के ख़िलाफ़ कई दलित संगठनों ने नई दिल्ली के रामलीला मैदान में एक विशाल प्रदर्शन किया था. ,0
भारतीय रुपया क्या बांग्लादेशी टका से भी पिछड़ा? फ़ैक्ट चेकभारतीय रुपये के बारे में सोशल मीडिया पर लोगों का एक तबक़ा यह दावा कर रहा है कि बांग्लादेशी करेंसी 'टका' की तुलना में 'रुपया' कमज़ोर हो गया है.,0
कश्मीर के नाम पर पाकिस्तान में वायरल फ़र्ज़ी ख़बरों का सच: फ़ैक्ट चेकपाकिस्तान के केंद्रीय मंत्री अली हैदर ज़ैदी ने सोशल मीडिया पर पुलिस लाठीचार्ज का एक वीडियो इस दावे के साथ शेयर किया है कि ये वीडियो भारत प्रशासित कश्मीर का है.,0
क्या अनुच्छेद-370 पर पत्रकारों से भिड़े पाकिस्तान के पीएम इमरान ख़ान? फ़ैक्ट चेकपाकिस्तान के प्रधानमंत्री इमरान ख़ान का एक वीडियो सोशल मीडिया पर इस दावे के साथ शेयर किया जा रहा है कि 'जम्मू-कश्मीर के मसले पर किसी भी देश का समर्थन ना मिलने पर इमरान भड़के हुए हैं. इसी वजह से उन्होंने मीडिया के लोगों के साथ बदसलूकी की'.,0
हार्ड कौर पर 'मोदी-भक्त' के हमला करने का सच: फ़ैक्ट चेकब्रिटेन में रहने वालीं पंजाबी रैपर हार्ड कौर की दो तस्वीरें सोशल मीडिया पर इस दावे के साथ शेयर की जा रही हैं कि 'पीएम मोदी और भारत के गृह मंत्री अमित शाह के ख़िलाफ़ बयानबाज़ी करने पर किसी बीजेपी प्रशंसक ने उनपर हमला कर दिया है.',0
370 का विरोध करने पर 'अखिलेश की गिरफ़्तारी' का सच: फ़ैक्ट चेकसोशल मीडिया पर उत्तर प्रदेश के पूर्व मुख्यमंत्री अखिलेश यादव का एक वीडियो इस दावे के साथ शेयर किया जा रहा हैं कि 'धारा-370 हटाए जाने के ख़िलाफ़ प्रदर्शन करने पर यूपी पुलिस ने उन्हें हिरासत में लिया और थाने ले गई'.,0
"अनुच्छेद-370 के समर्थन में कश्मीरी मुसलमानों के जुलूस निकालने का सच: फ़ैक्ट चेकसोशल मीडिया पर एक वीडियो इस दावे के साथ शेयर किया जा रहा है कि 'जब कश्मीर में एक घंटे के लिए कर्फ़्यू में ढील दी गई, तो कुछ लोगों ने सड़कों पर आकर अनुच्छेद-370 हटाए जाने का समर्थन किया'.",0
कश्मीर: अनुच्छेद 370 को लेकर किए जा रहे दावों की पड़तालप्रधानमंत्री नरेंद्र मोदी की सरकार ने भारतीय संविधान के अनुच्छेद-370 के तहत जम्मू-कश्मीर को प्राप्त 'विशेष राज्य का दर्जा' समाप्त कर दिया है.,0
कश्मीर: ‘विरोध का प्रतीक’ बनी इस वायरल तस्वीर की पूरी कहानीसोशल मीडिया पर कश्मीर के एक स्कूली बच्चे की यह तस्वीर वायरल हो गई है.,0
कश्मीरी घरों में सेना के आग लगाने का सच: फ़ैक्ट चेकसोशल मीडिया पर कुछ जलते हुए मकानों का एक वीडियो इस दावे के साथ शेयर किया जा रहा है कि भारतीय सेना ने भारत प्रशासित कश्मीर के बांदीपुरा इलाक़े में लोगों के घरों में आग लगा दी है.,0
कश्मीर: भारतीय सैनिक की इस वायरल तस्वीर का पूरा सचदक्षिणपंथी रुझान वाले कई बड़े फ़ेसबुक ग्रुप्स में इस तस्वीर को जम्मू-कश्मीर में अमरनाथ यात्रा रोके जाने के बाद कथित तौर पर शुरू हुई आक्रामक सैन्य कार्रवाई का प्रतीक बताया गया है.,0
क्या 'जय श्री राम' ना बोलने पर हुई अब्दुल ख़ालिक़ की हत्या?: ग्राउंड रिपोर्टसोशल मीडिया पर जली हुई हालत में अपनी तहरीर देते एक मुस्लिम युवक का वीडियो इस दावे के साथ शेयर किया जा रहा है कि 'जय श्री राम का नारा नहीं लगाने पर एक उन्मादी गुंडों ने इस लड़के पर तेल छिड़ककर आग लगा दी'.,0
कांवड़ यात्रा: मुस्लिम लड़कियों के शिव मंदिर में जल चढ़ाने का सचसोशल मीडिया पर बुर्क़ा पहने हुए कांवड़ लेकर जातीं कुछ महिलाओं का एक वीडियो इस दावे के साथ शेयर किया जा रहा है कि 'हलाला और तलाक़ से बचने के लिए कुछ मुस्लिम महिलाओं ने झारखंड के देवघर स्थित प्राचीन शिव मंदिर में जल चढ़ाया'.,0
क्या ये ‘लव-जिहाद’ का शिकार हुई लड़की की तस्वीर है? फ़ैक्ट चेकदक्षिणपंथी रुझान वाले कई बड़े फ़ेसबुक ग्रुप्स में तीन लड़कियों की एक तस्वीर बेहद भ्रामक दावे के साथ शेयर की जा रही है.,0
"क्या पैसे की तंगी में ISRO बैलगाड़ी पर ले गया था ये सैटेलाइट? फ़ैक्ट चेकसोशल मीडिया पर दो तस्वीरें इस दावे के साथ शेयर की जा रही हैं कि ""जब भारत की स्पेस एजेंसी इसरो आर्थिक तंगी में थी, तब प्रधानमंत्री इंदिरा गांधी का परिवार देश का धन लुटा रहा था.""",0
असदउद्दीन ओवैसी ने इंडिया गेट के सारे 'नंबर' ग़लत बताए? फ़ैक्ट चेकसोशल मीडिया पर ये दावा किया जा रहा है कि 'दिल्ली स्थित इंडिया गेट पर भारत की आज़ादी के लिए अपनी जान गंवाने वाले लोगों के नाम लिखे हुए हैं जिनमें से 65 फ़ीसदी नाम हिन्दुस्तान के मुसलमानों के हैं'.,0
फ़ैक्ट चेक: टीम फ़ोटो के समय रवि शास्त्री की कुर्सी के नीचे शराब की बोतल थी?सोशल मीडिया पर भारतीय क्रिकेट टीम के हेड कोच रवि शास्त्री की एक तस्वीर शेयर की जा रही है जिसमें उनकी कुर्सी के नीचे एक शराब की बोतल रखी हुई दिखती है.,0
राहुल गांधी ने ट्वीट कीं बिहार और असम बाढ़ की पुरानी तस्वीरें: फ़ैक्ट चेककांग्रेस पार्टी के पूर्व अध्यक्ष राहुल गांधी ने मंगलवार सुबह बिहार और असम राज्य के कई ज़िलों में आई बाढ़ को लेकर पार्टी कार्यकर्ताओं से एक अपील की और साथ ही बाढ़ की कुछ तस्वीरें ट्वीट कीं.,0
"हौज काजी मंदिर विवाद से पुरानी दिल्ली में क्या बदला? फ़ैक्ट चेकचावड़ी बाज़ार चौराहे से हौज़ क़ाज़ी होते हुए लाल कुआँ बाज़ार तक पहुँचने वाली मेन सड़क, कंधे से कंधा छूकर गुज़रने वाली भीड़, तरह-तरह की आवाज़ें और बाज़ार की अपनी मुख़्तलिफ़ गंध. यहाँ रहने वाले कहते हैं- ये इस बाज़ार का आम नज़ारा है.",0
किसान को पीटते अफ़सर के वायरल वीडियो का सचसोशल मीडिया पर एक आदमी को पीटे जाने का वीडियो इस दावे के साथ फैलाया जा रहा है कि 'एसडीएम स्तर के एक अधिकारी ने एक किसान को अपने ऑफ़िस में पीटा'.,0
मंदिर के बाहर ‘फ़ायरिंग’ और मेरठ से ‘हिंदुओं के पलायन’ का सच: फ़ैक्ट चेकसीसीटीवी कैमरे में रिकॉर्ड हुई क़रीब 7 सेकेंड की एक फ़ुटेज सोशल मीडिया पर इस दावे के साथ शेयर की जा रही है कि उत्तर प्रदेश के मेरठ शहर में बाइक सवार दो आदमियों ने एक हिन्दू मंदिर के बाहर फ़ायरिंग की.,0
क्या है दिल्ली के मंदिर में हुई तोड़ फोड़ का पूरा सच? फ़ैक्ट चेकसोशल मीडिया पर एक खंडित मंदिर के कुछ वीडियो और तस्वीरें इस दावे के साथ शेयर किये जा रहे हैं कि 'पुरानी दिल्ली में एक भीड़ ने प्राचीन हिन्दू मंदिर में तोड़ फोड़ की और मूर्तियों को खंडित कर दिया है'.,0
"‘ज़ख़्मी बहन और रोता भाई’, क्या है इस वायरल वीडियो का सच? फ़ैक्ट चेकबीते चार दिनों में सोशल मीडिया पर एक वीडियो 15 लाख से ज़्यादा बार देखा जा चुका है जिसे उत्तर प्रदेश की राजधानी लखनऊ का बताया जा रहा है और साथ ही दावा किया जा रहा है कि चार मुस्लिम युवकों ने एक हिंदू लड़की के रेप की कोशिश की जिसे उसके भाई ने लड़-भिड़कर बचा लिया.",0
"'बीबीसी के नाम' पर वायरल की जा रही रोहिंग्या तस्वीर ग़लत: फैक्ट चेकदावाः सोशल मीडिया (फेसबुक, ट्विटर, व्हाट्सऐप) पर रोहिंग्या बताई जा रही एक बच्ची की तस्वीर शेयर करके दावा किया जा रहा है कि इस बच्ची ने 54 साल के व्यक्ति से शादी की है और कम उम्र में ही दो बच्चों को जन्म दे दिया है.",0
'मोदी के गुरु' संभाजी भिड़े के नासा विज्ञानी होने का सचदावाः संभाजी भिड़े नासा की सलाहकार समिति में काम करते थे और उन्हें विज्ञान के क्षेत्र में 100 से ज़्यादा सम्मान मिल चुके हैं. संभाजी भिड़े एटॉमिक फिजिक्स में गोल्ड मेडलिस्ट हैं.,0
