News,Label
उत्तरप्रदेश सीएए विरोध प्रदर्शन पुराना वीडियो जहांगीरपुरी हिंसा जोड वायरलपुलिस काम उपद्रवी रोक ना भगवा आतंकी का मिल पत्थर चला आखिर भगवा धारी गुंड पुलिस कार्यवाही हो गोदी मीडिया दिल्ली का जहांगीरपुरी हिंसा विडीओ नहीं मिल हम टैग कर दिखा हो,0
वायु प्रदूषण सबसे ज़्यादा मार कौन लोग पड हैभारत हर साल लाख लोग वायु प्रदूषण वजह अकाल मौत शिकार,1
पाकिस्तान बाइडन कश्मीर नज़रिए चर्चा गर्मपाकिस्तान छप उर्दू का अख़बार चर्चा पढ़िए उर्दू अख़बार सप्ताह चर्चा,1
ऐ मेर वतन का लोग ला तूफ़ान कश्  निकाल दे दे आज़ादीजैस अमर गीत लिख वाल कव प्रदीप ख़ुद वह ज़बा,1
रूस एससीओ बैठक पीएम मोदी आपत्ति समर्थनपढिए दिल्ली प्रकाशित प्रमुख अख़बार सुर्खी,1
सेनाध्यक्ष जनरल नरवणे बन नेपाल सेना का जनरल,1
मोद सरकार का नया कृष क़ानून ले किसान संगठन आंदोलन तेज़ रह हरियाण पश्चिम उत्तर प्रदेश का टोल प्लाज़ किसान शुल्क नह ले दे रह,1
नहीं वीडियो दिल्ली का सरकारी स्कूल मदरसा तब्दील नहीं दिखातायह केजरीवाल दिल्ली स्कूल मॉडल जो सेकुलर हिंदू लग केजरीवाल अच्छा काम देख ले दिल्ली का सरकारी स्कूल केजरीवाल मदरसा बदल शुरू दिल्ली का विजय नगर सरकारी स्कूल स्कूल कलमा उर्दू पढ़ इजाजत दे केजरीवाल बिधायको सरकार समर्थन हिंदू तय जिहादी सोच अरविंद केजरीवाल पार्टी का,0
मंदिर चुंबन का सीन सोशल मीडिया घिर नेटफ़्लिक्सइसकी वजह नेटफो्लिक्स का शो अ  सूटेबल बॉय का दृश्य आपत्ति जता,1
मेसी तोड़ा पेला रिकॉर्ड 644 गोल - बडा ख़बरेंलियोनल मेसी 749 मैच खेल चुक वह औसतन हरा 116 मैच गोल दाग़ा,1
बेड पैर रख मरीज़ बात आईएएस अधिकारी पुराना तस्वीर वायरलगनीमत ट्रेनी वरना जूता मरीज का सिर रख साहब जी,0
हाल भारत ऑनलाइन न्यूज़ ओटीट प्लेटफॉर्म सेंसरशिप लाग फैसल लिय,1
उत्तरप्रदेश सीएए विरोध प्रदर्शन पुराना वीडियो जहांगीरपुरी हिंसा जोड वायरलपुलिस काम उपद्रवी रोक ना भगवा आतंकी का मिल पत्थर चला आखिर भगवा धारी गुंड पुलिस कार्यवाही हो गोदी मीडिया दिल्ली का जहांगीरपुरी हिंसा विडीओ नहीं मिल हम टैग कर दिखा हो,0
आत्मनिर्भर भारत रूस नजदीक अमेरिक बेचैन क्य बात कारोबार अमेरिक लगातार दूसर वित्त वर्ष भारत सबस बड़ा व्यापारिक भागीदार बन रह,1
भारत - पाकिस्तान 1971 युद्ध का 50 साल मना विजय दिवसप्रधानमंत्री नरेंद्र मोदी नया दिल्ली स्थित नेशनल वॉर मेमोरियल पहुंच 1971 युद्ध हिस्सा ले जवान श्रद्धांजली दे,1
भारत का सबस कठोर शासक मा वाल औरंगज़ दिल लड़क आ जा क्य,1
मुस्लिम पिता - पुत्री माँ - बेटा पुराना तस्वीर गलत संदर्भ वायरलअब्बू बेटी निकाह गुस्सा आकार माँ बेटा शादी ले 56 मुस्लिम देश नहीं बन,0
मुस्लिम पिता - पुत्री माँ - बेटा पुराना तस्वीर गलत संदर्भ वायरलअब्बू बेटी निकाह गुस्सा आकार माँ बेटा शादी ले 56 मुस्लिम देश नहीं बन,0
भारत ऑस्ट्रेलिय का खेल रह दूसर टेस्ट मैच का चौथ दिन खेल शुर जा मैच मेलबर्न क्रिकेट ग्राउंड खेल रह,1
कोरोना वायरसः कितना गंभीर मौजूदा हालातपिछला दिन अचानक कोरोना संक्रमण का मामला इज़ाफ़ा देख,1
एनआईए 83 साल का फ़ादर स्टेन स्वाम गिरफफ्तार यूएपीए धारा लग,1
पुलिस गाड़ी BJP का झंडा लहरा वीडियो गलत दावा वायरलअब देख बाकी मैं देश पुलिस जो संविधान शपथ ले देश सेवा का सेवा सत्ता पक्ष पार्टी विशेष,0
बिहार चुनावः नीतीश क्य प्रदेश राजनीत चेहर बन रह तेजस्व क्य तैयार बिहार चुनाव का नतीज घोषण का नीतीश कुमार तेजस्व यादव ख़ामोश अख़्तियार ले दोन नतीज का दिन मीडिय का साम आ,1
26 जनवर गणतंत्र दिवस पहल परेड कह पूछ जा दिल्ल पहल गणतंत्र दिवस परेड कह यह जवाब वह राजपथ देग सह नह,1
उत्तरप्रदेश सीएए विरोध प्रदर्शन पुराना वीडियो जहांगीरपुरी हिंसा जोड वायरलपुलिस काम उपद्रवी रोक ना भगवा आतंकी का मिल पत्थर चला आखिर भगवा धारी गुंड पुलिस कार्यवाही हो गोदी मीडिया दिल्ली का जहांगीरपुरी हिंसा विडीओ नहीं मिल हम टैग कर दिखा हो,0
भारत कोरो वायरस वैक्सीन बन ले कोशिश जार इनम वैक्सीन का तीसर चरण मंज़ूर मिल,1
नहीं वीडियो दिल्ली का सरकारी स्कूल मदरसा तब्दील नहीं दिखातायह केजरीवाल दिल्ली स्कूल मॉडल जो सेकुलर हिंदू लग केजरीवाल अच्छा काम देख ले दिल्ली का सरकारी स्कूल केजरीवाल मदरसा बदल शुरू दिल्ली का विजय नगर सरकारी स्कूल स्कूल कलमा उर्दू पढ़ इजाजत दे केजरीवाल बिधायको सरकार समर्थन हिंदू तय जिहादी सोच अरविंद केजरीवाल पार्टी का,0
फाररांस चाकू हमला तीन लोग मौत महिला सिर काट गयानीस का मेयर क्रिश्चियन एस्ट्रोसी पत्रकार बता संदिग्ध हमलावर बार - बार अल्लाहू अकबर अल्लाह महान चिल्ला हमलावर गिरफफ्तार,1
बेड पैर रख मरीज़ बात आईएएस अधिकारी पुराना तस्वीर वायरलगनीमत ट्रेनी वरना जूता मरीज का सिर रख साहब जी,0
डेनमार्क मुस्लिम का वोट दे का अधिकार समाप्त कानून पास गया“डेनमार्क मुश्लिम समुदाय वोट दे का अधिकार समाप्त कानुन पास धन्य काश कानुन भारत बनें”,0
कश्मीर नियंत्रण रेखा का पास गोलीबारी का रह लोगकश्मीर नियंत्रण रेखा अक्सर गोलीबारी खेबर आ बस गांव का लोग बता बीत,1
इंडोनेशिया समुन्द्र का स्थित मंदिर का वायरल तस्वीर सच हैइंडोनेशिया समुद्र का स्थित विष्णु भगवान मंदिर करीब 5 हजार साल पुराना,0
दिल्ल कोरो वायरस ‘तीसर लहर’ आ चुक राजधा दिल्ल बी दिन रोज़ संक्रमण का मामल 5 हज़ार का आ रह रोज़ नय रिकॉर्ड बन रह,1
कोविड - 19 साल 2020 जान गँवा डॉक्टर्ससाल 2020 कोविड - 19 का ख़िलाफ़ जंग फ़्रंटलाइन डॉक्टर स्वास्थ्यकर्मी वायरस संक्रमित वह कइयों मौत,1
डेनमार्क मुस्लिम का वोट दे का अधिकार समाप्त कानून पास गया“डेनमार्क मुश्लिम समुदाय वोट दे का अधिकार समाप्त कानुन पास धन्य काश कानुन भारत बनें”,0
माइकल जैक्सन शिव सेना सरकार बार चर्चा मेंमाइकल जैक्सन भारत केवल शो शो जुड सबसे दिलचस्प कहानी,1
उत्तराखंड का टिहर ज़िल रौत बेल नाम गाँव पनीर विलेज का नाम मशहूर गाँव सभ परिवार पनीर बन काम देख वीडिय,1
बिहार विधानसभ चुनाव का नतीज आ चुक 243 विधानसभ सीट वाल राज्य बार एनडीए सरकार बन जनादेश मिल,1
उपचुनाव ज्योतिरादित्य अग्निपरीक्षा पास कमलनाथ होगाबीजेपी शामिल का ज्योतिरादित्य पहला चुनाव पार्टी शामिल लोग साख,1
मध्यप्रदेश शराब बिक्री शिवराज चौहान वीडियो फर्जी दावा का वायरलदारू इतना फैल प्रदेश पिये पड़ - शिवराज सिंह प्रदेश मुख्यमंत्री आदेश दे आम जनता कर,0
भारत का पास सुरक्ष परिषद तीन कमेट अध्यक्ष पाकिस्तान का यह क्य मतलब तीन कमेट अध्यक्ष भारत मिल उनम तालिबान सेंक्शन काउंटर टेररिज़ लीबिय सेंक्शन कमेट शामिल,1
सोनिया गांधी राहुल गांधी पुराना तस्वीर का फ़र्जी दावा जोड गया“यदि आप लग हो सोनिया का राहुल गाँधी आप जानकारी का बता दे यहक्वात्रोची निर्णय लीजिया राजीव गाँधी हत्या का डीएनए टेस्ट का राहुल रक्त दे माँ मना था”,0
सोनिया गांधी राहुल गांधी पुराना तस्वीर का फ़र्जी दावा जोड गया“यदि आप लग हो सोनिया का राहुल गाँधी आप जानकारी का बता दे यहक्वात्रोची निर्णय लीजिया राजीव गाँधी हत्या का डीएनए टेस्ट का राहुल रक्त दे माँ मना था”,0
डेनमार्क मुस्लिम का वोट दे का अधिकार समाप्त कानून पास गया“डेनमार्क मुश्लिम समुदाय वोट दे का अधिकार समाप्त कानुन पास धन्य काश कानुन भारत बनें”,0
उत्तरप्रदेश सीएए विरोध प्रदर्शन पुराना वीडियो जहांगीरपुरी हिंसा जोड वायरलपुलिस काम उपद्रवी रोक ना भगवा आतंकी का मिल पत्थर चला आखिर भगवा धारी गुंड पुलिस कार्यवाही हो गोदी मीडिया दिल्ली का जहांगीरपुरी हिंसा विडीओ नहीं मिल हम टैग कर दिखा हो,0
भारत ऑस्ट्रेलिय यादगार जीत ऋषभ पंत शुभमन पुजार का बल्ल लिख इबारत,1
भारत - नेपाल संबंध पीएम मोद नेपाल विदेश मंत्र क्य नह मिल हाल नेपाल का विदेश मंत्र प्रदीप ज्ञवाल भारत दौर आ ऐस संभाव वह भारतीय प्रधानमंत्र मुलाक़ात ऐस नह सक,1
पुलिस गाड़ी BJP का झंडा लहरा वीडियो गलत दावा वायरलअब देख बाकी मैं देश पुलिस जो संविधान शपथ ले देश सेवा का सेवा सत्ता पक्ष पार्टी विशेष,0
गोवा 451 साल गुलामी लोहिया दिला आजेदीभारत का आज़ाद का 14 साल 1961 गोवा पुतर्गाली गुलामी आज़ादी मिल,1
मध्यप्रदेश शराब बिक्री शिवराज चौहान वीडियो फर्जी दावा का वायरलदारू इतना फैल प्रदेश पिये पड़ - शिवराज सिंह प्रदेश मुख्यमंत्री आदेश दे आम जनता कर,0
बेड पैर रख मरीज़ बात आईएएस अधिकारी पुराना तस्वीर वायरलगनीमत ट्रेनी वरना जूता मरीज का सिर रख साहब जी,0
भारतीय कैप्टन जिन्ह युद्धबंद बन वह पाकिस्तान वायुसा का प्रमुख बन विवेच कठिस भारत पाकिस्तान का 1971 लड़ औपचारिक शुरुआत 11 दिन पहल,1
माँ बेटी बन दुल्हनउत्तर प्रदेश का गोरखपुर सामूहिक विवाह कार्यक्रम माँ बेटी - जीवनसाथी चुन,1
भारत - पाकिस्तान एलओसी मुझममा आख़िरी साँस इंतज़ार करूंगीपाकिस्तान प्रशासित कश्मीर रह लोग ग़लती एलओसी पार घरवाला बरस वापसी आस लगा बैठ,1
कोविडशील्ड वैक्सीन सुरक्षित – सीरम इंस्टीट्यूट,1
मध्यप्रदेश शराब बिक्री शिवराज चौहान वीडियो फर्जी दावा का वायरलदारू इतना फैल प्रदेश पिये पड़ - शिवराज सिंह प्रदेश मुख्यमंत्री आदेश दे आम जनता कर,0
विस्मया बरसात कीचड ट्रैक प्रैक्टिस वाला एथलीटशुरू वीके विस्मया का पास सिंथेटिक ट्रैक आधुनिक जिम सुविधा नहीं बजाय वह कीचड भड़ ट्रैक ट्रेनिंग ले मॉनसून का दिन ट्रेनिंग मुश्किल,1
पाकिस्तान पुराना वीडियो गलत संदर्भ वायरल लोग फल सामान न ले हम खिल वीडियो रुक नहीं,0
किसान का भारत जुड़ खक़ास बड़ा बात मोद सरकार का कृष क़ानून का ख़िलाफ़ आँदोलना किसान का भारत देश का राजनीतिक दल व्यापक समर्थन मिल,1
पाकिस्तान पुराना वीडियो गलत संदर्भ वायरल लोग फल सामान न ले हम खिल वीडियो रुक नहीं,0
कश्मीर नियंत्रण रेख का पास गोलीबार का कैस रह लोग कश्मीर नियंत्रण रेख अक्सर गोलीबार ख़बर आत रह ऐस बस गाँव का लोग बत क्य बीत,1
वायरल वीडियो का लव जिहाद दावा फ़र्जी है“वीडियो पुराना दिल छू # Love Jihad बाप इज्जत बचा का बेटी का पैरो पगडी रख पड़ । !  ऐसा बेटी कह 20 साल रख माँ बाप भरोसा नही 20 दिन प्यार जिहादी का गया”,0
किसान आंदोलनः सिंघु बॉर्डर सिख प्रचारक कथित तौर ख़ुदकुशीबताया दिल्ली सट सिंघु बॉर्डर सिख प्रचारक ख़ुद गोली मार ले पर्ची का मिल ख़बर जो जाँच,1
मुस्लिम पिता - पुत्री माँ - बेटा पुराना तस्वीर गलत संदर्भ वायरलअब्बू बेटी निकाह गुस्सा आकार माँ बेटा शादी ले 56 मुस्लिम देश नहीं बन,0
वायरल वीडियो का लव जिहाद दावा फ़र्जी है“वीडियो पुराना दिल छू # Love Jihad बाप इज्जत बचा का बेटी का पैरो पगडी रख पड़ । !  ऐसा बेटी कह 20 साल रख माँ बाप भरोसा नही 20 दिन प्यार जिहादी का गया”,0
पाकिस्तान पुराना वीडियो गलत संदर्भ वायरल लोग फल सामान न ले हम खिल वीडियो रुक नहीं,0
भूटान दे सफ़ाई चीन नहीं बसा ज़मीन गाँव - प्रेस रिव्यू,1
मुस्लिम पिता - पुत्री माँ - बेटा पुराना तस्वीर गलत संदर्भ वायरलअब्बू बेटी निकाह गुस्सा आकार माँ बेटा शादी ले 56 मुस्लिम देश नहीं बन,0
सोनिया गांधी राहुल गांधी पुराना तस्वीर का फ़र्जी दावा जोड गया“यदि आप लग हो सोनिया का राहुल गाँधी आप जानकारी का बता दे यहक्वात्रोची निर्णय लीजिया राजीव गाँधी हत्या का डीएनए टेस्ट का राहुल रक्त दे माँ मना था”,0
मोद सरकार का नया कृष क़ानून फ़ायद नुक़सान केवल 6 फ़ीसद किसान एमसएसप दर अप उपज बेच पा पंजाब वाल 85 प्रतिशत गेहूँ - चावल हरियाण का क़रीब 75 प्रतिशत गेहूँ - चावल एमएसप ख़रीद,1
बेड पैर रख मरीज़ बात आईएएस अधिकारी पुराना तस्वीर वायरलगनीमत ट्रेनी वरना जूता मरीज का सिर रख साहब जी,0
मध्यप्रदेश शराब बिक्री शिवराज चौहान वीडियो फर्जी दावा का वायरलदारू इतना फैल प्रदेश पिये पड़ - शिवराज सिंह प्रदेश मुख्यमंत्री आदेश दे आम जनता कर,0
डेनमार्क मुस्लिम का वोट दे का अधिकार समाप्त कानून पास गया“डेनमार्क मुश्लिम समुदाय वोट दे का अधिकार समाप्त कानुन पास धन्य काश कानुन भारत बनें”,0
ट्रंप बाइडन अमेरिक राष्ट्रपत बन भारत का रिश्  बेहतर होंग विदेश मंत्रालय बैठ अधिकार विदेश नीत बन वाल विशेषज्ञ का अमेरिक का अगल राष्ट्रपत ले ज़्याद चि उत्साह नह,1
RCEP शामिल न भारत फ़ायदा नुक़सानक्या चीन का नेतृत्व आरसीईपी समझौता क्षेत्र चीन असर बढ़ भारत पिछला साल दुनिया सबसे बडा ट्रेड डील हाथ खींच,1
एलन मस्क टेस्ला 15 साल दुनिया टॉप कंपनी शामिलटेस्ला का मालिक एलन मस्क सोशल मीडिया कंपनी ट्विटर खरीद चाह कारण लगातार सुर्खी बन वह 43 अरब डॉलर पेशकश,1
मध्यप्रदेश शराब बिक्री शिवराज चौहान वीडियो फर्जी दावा का वायरलदारू इतना फैल प्रदेश पिये पड़ - शिवराज सिंह प्रदेश मुख्यमंत्री आदेश दे आम जनता कर,0
नहीं वीडियो दिल्ली का सरकारी स्कूल मदरसा तब्दील नहीं दिखातायह केजरीवाल दिल्ली स्कूल मॉडल जो सेकुलर हिंदू लग केजरीवाल अच्छा काम देख ले दिल्ली का सरकारी स्कूल केजरीवाल मदरसा बदल शुरू दिल्ली का विजय नगर सरकारी स्कूल स्कूल कलमा उर्दू पढ़ इजाजत दे केजरीवाल बिधायको सरकार समर्थन हिंदू तय जिहादी सोच अरविंद केजरीवाल पार्टी का,0
कोरो वैक्सीन भारत बन रह टीक नेपाल दिख दिलचस्प भारत नेपाल का राजदूत नीलांबर आचार्य बीबीस बत वैक्सीन ले भारत वैक्सीन निर्मा सरकार अधिकार का दिल्ल चर्च,1
कोरोना वायरस दवा खोज ले ट्रंप दावा सही - फ़ैक्ट चेककोरोना वायरस मानवजाति का सामने पैदा सबसे ख़तरा मान,0
इंडोनेशिया समुन्द्र का स्थित मंदिर का वायरल तस्वीर सच हैइंडोनेशिया समुद्र का स्थित विष्णु भगवान मंदिर करीब 5 हजार साल पुराना,0
गुड़िया सोच बदल कोशिश कर लड़की,1
डेनमार्क मुस्लिम का वोट दे का अधिकार समाप्त कानून पास गया“डेनमार्क मुश्लिम समुदाय वोट दे का अधिकार समाप्त कानुन पास धन्य काश कानुन भारत बनें”,0
ऑल्ट न्यूज़ का सह - संस्थापक मोहम्मद जोुबैर देर रात ट्विटर ट्रेंड लगेभारत # IStandWithZubair टॉप ट्रेंड,0
वायरल वीडियो का लव जिहाद दावा फ़र्जी है“वीडियो पुराना दिल छू # Love Jihad बाप इज्जत बचा का बेटी का पैरो पगडी रख पड़ । !  ऐसा बेटी कह 20 साल रख माँ बाप भरोसा नही 20 दिन प्यार जिहादी का गया”,0
मुस्लिम पिता - पुत्री माँ - बेटा पुराना तस्वीर गलत संदर्भ वायरलअब्बू बेटी निकाह गुस्सा आकार माँ बेटा शादी ले 56 मुस्लिम देश नहीं बन,0
राष्ट्रपत चुनाव का नतीज ख़ारिज डोनाल्ड ट्रंप कोशिश सुप्रीम कोर्ट नकार,1
बेड पैर रख मरीज़ बात आईएएस अधिकारी पुराना तस्वीर वायरलगनीमत ट्रेनी वरना जूता मरीज का सिर रख साहब जी,0
साल 2020 कोविड - 19 का ख़िलाफ़ जंग फ़्रंटलाइन रह डॉक्टर स्वास्थ्यकर्म वायरस संक्रमित उनम कइय मौत,1
कोरोना वैक्सीन लगा का भारत 28 - 29 दिसंबर पूर्वाभ्यासभारतीय इतिहास सबसे महत्वाकांक्षी पूर्वाभ्यास आंध्र प्रदेश गुजरात पंजाब असम दिन का हो सुर्खी,1
डेनमार्क मुस्लिम का वोट दे का अधिकार समाप्त कानून पास गया“डेनमार्क मुश्लिम समुदाय वोट दे का अधिकार समाप्त कानुन पास धन्य काश कानुन भारत बनें”,0
आख़िर ऐस क्य कृष पंजाब उत्तर प्रदेश अधिक भागीदार वाल राज्य बिहार किसान नह क्य कृष सब बढ़िय चल रह,1
मोदी सरकार नया कृषि क़ानून वापस नहीं ले लेतीअब सरकार किसान संगठन का छह दौर बातचीत चुक केंद्र सरकार साफ़ नया कृषि क़ानून वापस नहीं जा आख़िर,1
कृष क़ानून केंद्र सरकार सुप्रीम कोर्ट दायर कर हलफ़नाम सुप्रीम कोर्ट मंगलवार केंद्र का तीन कृष क़ानून फ़ैसल सुन,1
अमीश देवगन का ख़िलाफ़ FIR रद्द SC इनकारइस साल 15 जून प्रसारित टीवी शो अमीश देवगन सूफ़ी संत का बारे कथित अपमानजनक बात कह था,1
माइकल जैक्सन भारत केवल शो कर क्य शो जुड़ सबस दिलचस्प,1
मध्यप्रदेश शराब बिक्री शिवराज चौहान वीडियो फर्जी दावा का वायरलदारू इतना फैल प्रदेश पिये पड़ - शिवराज सिंह प्रदेश मुख्यमंत्री आदेश दे आम जनता कर,0
पाकिस्तान लड़ाकू विमान जेएफ़ - 17 ताक़तवर हैपाकिस्तान वायु सेना का अत्याधुनिक लड़ाकू विमान जेएफ़ - 17 का ब्लॉक - थ्री तैयारी शुरू दे चीन का सहयोग बन चौदह जेएफ़ - 17बा विमान पाकिस्तान वायु सेना सौंप दे,1
पुलिस गाड़ी BJP का झंडा लहरा वीडियो गलत दावा वायरलअब देख बाकी मैं देश पुलिस जो संविधान शपथ ले देश सेवा का सेवा सत्ता पक्ष पार्टी विशेष,0
मुस्लिम पिता - पुत्री माँ - बेटा पुराना तस्वीर गलत संदर्भ वायरलअब्बू बेटी निकाह गुस्सा आकार माँ बेटा शादी ले 56 मुस्लिम देश नहीं बन,0
इंडोनेशिया समुन्द्र का स्थित मंदिर का वायरल तस्वीर सच हैइंडोनेशिया समुद्र का स्थित विष्णु भगवान मंदिर करीब 5 हजार साल पुराना,0
स्वास्थ्य मंत्र हर्षवर्धन उम्मीद जत जनवर टीकाकरण शुर सक छह टीक अभ क्लीनिकल ट्रायल चल रह,1
A Promised Land मनमोहन सिंह सोनिय गांध ओबाम क्य लिख ए प्रोमिस्ड लैंड नाम किताब ओबाम का राजनीतिक जीवन आधारित संस्मरण पहल अंक जिसम करीब 14 सौ शब्द नवंबर 2010 अप पहल भारत यात्र ख़र्च,1
पुलिस गाड़ी BJP का झंडा लहरा वीडियो गलत दावा वायरलअब देख बाकी मैं देश पुलिस जो संविधान शपथ ले देश सेवा का सेवा सत्ता पक्ष पार्टी विशेष,0
पाकिस्तान पुराना वीडियो गलत संदर्भ वायरल लोग फल सामान न ले हम खिल वीडियो रुक नहीं,0
मंदिर का ‘फ़ायरिंग’ मेरठ ओहिंदु का पलायन’ सच फ़ैक्ट चेकसीसीटीवी कैमरा रिकॉर्ड क़रीब 7 सेकेंड फ़ुटेज सोशल मीडिया दावा का शेयर उत्तर प्रदेश का मेरठ शहर बाइक सवार आदमी हिन्दू मंदिर का फ़ायरिंग,0
कोरो वैक्सीन टीक भारत लोग प्रक्रिय का कैस लग जा ले केंद्र सरकार दिशानिर्देश जार दे,1
सोशल मीडिया वायरल तस्वीर दरअसल आप गली - मोहल्ला आप घर अचानक कट्टरपंथी जिहादी भीड़ आ जा यह बच उपाय आप पास इलाज बुलडोजर,0
Cover Story रोहिंग्या भारत का आंग सान जीत का मायनेम्यांमार NLD यानी नेशनल लीग फॉर डेमोक्रेसी सबसे बडा पार्टी बन उभर,1
मुंबई हमल 26/11 वकील हत्य गुज़र 12 साल 19 अभियुक्त फ़रार साल 2008 मुंबई भयावह हमल मुकदम पाकिस्तान 12 साल चल रह जान क्य केस हालत,1
कोरोना काल फ़ेक न्यूज़ घुल ज़हर - फ़ैक्ट चेकप्रधानमंत्री नरेंद्र मोदी दिन 19 अप्रैल ट्वीट कोविड - 19 हमला नस्ल धर्म रंग जाति भाषा सीमा नहीं देख मोदी इसीलिए जवाब व्यवहार एकता भाईचारा अहमियत दे जा,0
उत्तरप्रदेश सीएए विरोध प्रदर्शन पुराना वीडियो जहांगीरपुरी हिंसा जोड वायरलपुलिस काम उपद्रवी रोक ना भगवा आतंकी का मिल पत्थर चला आखिर भगवा धारी गुंड पुलिस कार्यवाही हो गोदी मीडिया दिल्ली का जहांगीरपुरी हिंसा विडीओ नहीं मिल हम टैग कर दिखा हो,0
डेनमार्क मुस्लिम का वोट दे का अधिकार समाप्त कानून पास गया“डेनमार्क मुश्लिम समुदाय वोट दे का अधिकार समाप्त कानुन पास धन्य काश कानुन भारत बनें”,0
डेनमार्क मुस्लिम का वोट दे का अधिकार समाप्त कानून पास गया“डेनमार्क मुश्लिम समुदाय वोट दे का अधिकार समाप्त कानुन पास धन्य काश कानुन भारत बनें”,0
अर्नब गोस्वामी महाराष्ट्र राजनीति मोहरा खिलाड़ीअर्नब गोस्वामी गिरफफ्तारी पीएम मोदी मंत्री ट्वीट गिरफफ्तारी आलोचना,1
भारत सभ नया कमर्शियल गाड़ जीपीएस तकनीक आ रह,1
इंडोनेशिया समुन्द्र का स्थित मंदिर का वायरल तस्वीर सच हैइंडोनेशिया समुद्र का स्थित विष्णु भगवान मंदिर करीब 5 हजार साल पुराना,0
पूछ जा दिल्ल पहल गणतंत्र दिवस परेड कह यह जवाब वह राजपथ देग सह नह,1
सोनिया गांधी राहुल गांधी पुराना तस्वीर का फ़र्जी दावा जोड गया“यदि आप लग हो सोनिया का राहुल गाँधी आप जानकारी का बता दे यहक्वात्रोची निर्णय लीजिया राजीव गाँधी हत्या का डीएनए टेस्ट का राहुल रक्त दे माँ मना था”,0
डेनमार्क मुस्लिम का वोट दे का अधिकार समाप्त कानून पास गया“डेनमार्क मुश्लिम समुदाय वोट दे का अधिकार समाप्त कानुन पास धन्य काश कानुन भारत बनें”,0
इलाहाबाद हाई कोर्ट जस्टिस पंकज नक़व विवेक अग्रवाल 18 दिसंबर युव का पत याचिक सुनव फ़ैसल सुन,1
नहीं वीडियो दिल्ली का सरकारी स्कूल मदरसा तब्दील नहीं दिखातायह केजरीवाल दिल्ली स्कूल मॉडल जो सेकुलर हिंदू लग केजरीवाल अच्छा काम देख ले दिल्ली का सरकारी स्कूल केजरीवाल मदरसा बदल शुरू दिल्ली का विजय नगर सरकारी स्कूल स्कूल कलमा उर्दू पढ़ इजाजत दे केजरीवाल बिधायको सरकार समर्थन हिंदू तय जिहादी सोच अरविंद केजरीवाल पार्टी का,0
पाकिस्तान का प्रधानमंत्र इमरान खान गिलगित - बाल्टिस्तान अंतरिम प्रांत दर्ज दे ऐलान कर,1
बेड पैर रख मरीज़ बात आईएएस अधिकारी पुराना तस्वीर वायरलगनीमत ट्रेनी वरना जूता मरीज का सिर रख साहब जी,0
सोशल मीडिया वायरल तस्वीर दरअसल आप गली - मोहल्ला आप घर अचानक कट्टरपंथी जिहादी भीड़ आ जा यह बच उपाय आप पास इलाज बुलडोजर,0
कोरोना वैक्सीन जुड ग़लतफ़हमी रहेंकोरोना वायरस शुरुआत अलग - अलग बात कह था लोग महज़ नजला किस्म बता खारिज,1
भारत 24 घंटा संक्रमण का 38 हज़ार मामला 443 मौत,1
मुस्लिम पिता - पुत्री माँ - बेटा पुराना तस्वीर गलत संदर्भ वायरलअब्बू बेटी निकाह गुस्सा आकार माँ बेटा शादी ले 56 मुस्लिम देश नहीं बन,0
मोदी सरकार सेंट्रल विस्टा प्रॉजेक्ट सवाल का घेरा में मामला सुप्रीम कोर्ट पहुंच चुक,1
पाकिस्तान पुराना वीडियो गलत संदर्भ वायरल लोग फल सामान न ले हम खिल वीडियो रुक नहीं,0
सोशल मीडिया वायरल तस्वीर दरअसल आप गली - मोहल्ला आप घर अचानक कट्टरपंथी जिहादी भीड़ आ जा यह बच उपाय आप पास इलाज बुलडोजर,0
बिहार तारकिशोर प्रसाद बीजेप विधायक दल चु का चर्च सुशील मोद जगह वह नीतीश कुमार का उपकप्तान रह,1
राहुल गांधी चीन का मुद्दा पीएम मोदी हमला कियाकांग्रेस नेता राहुल गांधी चीन भारत धरती कब्जा पीएम मोदी चीन नाम नहीं ले,1
